UBERON:0000210;tetrapod parietal bone;0;0;UBERON:0001703
UBERON:0000212;toilet claw;0;0;"UBERON doesn't provide an ID for ""toilet claw"" as it's not a recognized anatomical structure."
UBERON:0000218;vertebral arch of axis;0;0;UBERON:0004472
UBERON:0000219;vertebral foramen of atlas;0;0;UBERON:0004552
UBERON:0000220;atlanto-occipital joint;0;0;UBERON:0000982
UBERON:0000221;supraauricular point;0;0;UBERON:0003614
UBERON:0000301;amniotic cavity;0;0;UBERON:0000466
UBERON:0000304;tendon sheath;0;0;UBERON:0002169
UBERON:0000311;extensor muscle;0;0;UBERON:0002812
UBERON:0000312;inner cambium layer of periosteum;0;0;UBERON:0006871
UBERON:0000313;portion of cartilage tissue in tibia;0;0;UBERON:0009791
UBERON:0000328;gut wall;0;0;UBERON:0001555
UBERON:0000332;yellow bone marrow;0;0;UBERON:0002461
UBERON:0000346;obsolete myelin membrane;0;0;UBERON:0002169
UBERON:0000360;obsolete rectal gland;0;0;UBERON:0001152
UBERON:0000361;red bone marrow;0;0;UBERON:0002371
UBERON:0000363;reticuloendothelial system;0;0;UBERON:0002405
UBERON:0000364;obsolete rootlet;0;0;UBERON:0001044
UBERON:0000366;flexor muscle;0;0;UBERON:0001630
UBERON:0000372;extensor digitorum brevis pes;0;0;UBERON:0003401
UBERON:0000378;tongue muscle;0;0;UBERON:0001723
UBERON:0000380;obsolete tuber;0;0;UBERON:0003473
UBERON:4200132;obsolete tuber;0;0;UBERON:0003499
UBERON:0000382;apocrine sweat gland;0;0;UBERON:0001090
UBERON:0000385;obsolete labial gland;0;0;UBERON:6001728
UBERON:0000390;lens nucleus;0;0;UBERON:0002112
UBERON:0000398;cartilage tissue of sternum;0;0;UBERON:0002373
UBERON:0000399;jejunal mucosa;0;0;UBERON:0002115
UBERON:0000401;mandibular ramus;0;0;UBERON:0001726
UBERON:0000408;vertebral ganglion;0;0;UBERON:0002245
UBERON:0000409;serous gland;0;0;UBERON:0002556
UBERON:0000410;bronchial mucosa;0;0;UBERON:0002185
UBERON:0000415;artery wall;0;0;UBERON:0002110
UBERON:0000418;obsolete tubercle;0;0;"There is no UBERON ID for ""obsolete tubercle"" because it is not a recognized anatomical term in the Uberon ontology."
UBERON:0000420;myoepithelium;0;0;UBERON:0005301
UBERON:0000424;gastric pit;0;0;UBERON:0001114
UBERON:0000426;extravillous trophoblast;0;0;UBERON:0003644
UBERON:0000427;obsolete cytotrophoblastic cell;0;0;UBERON:0001913
UBERON:0000429;enteric plexus;0;0;UBERON:0001134
UBERON:0000430;ventral intermediate nucleus of thalamus;0;0;UBERON:0001896
UBERON:0000431;ventral medial complex of thalamus;0;0;UBERON:0001896
UBERON:0000432;endopeduncular nucleus;0;0;UBERON:0002726
UBERON:0000433;posterior paraventricular nucleus of thalamus;0;0;UBERON:0001896
UBERON:0000434;anterior paraventricular nucleus of thalamus;0;0;UBERON:0001884
UBERON:0000435;lateral tuberal nucleus;0;0;UBERON:0001896
UBERON:0000437;arachnoid barrier layer;0;0;UBERON:0002341
UBERON:0000438;obsolete set of arachnoid trabecula;0;0;UBERON:6000046
UBERON:0000439;arachnoid trabecula;0;0;UBERON:0002344
UBERON:0000442;right testicular vein;0;0;UBERON:0001231
UBERON:0000443;left testicular vein;0;0;UBERON:0001231
UBERON:0000444;lymphoid follicle;0;0;UBERON:0002405
UBERON:0000445;habenular trigone;0;0;UBERON:0002749
UBERON:0000446;septum of telencephalon;0;0;UBERON:0004024
UBERON:0000449;obsolete decidual cell;0;0;UBERON:0001983
UBERON:0000454;cerebral subcortex;0;0;UBERON:0002940
UBERON:0000456;secretion of exocrine gland;0;0;UBERON:0000069
UBERON:0000457;cavernous artery;0;0;UBERON:0001988
UBERON:0000460;major vestibular gland;0;0;UBERON:0007082
UBERON:0000461;minor vestibular gland;0;0;UBERON:0007082
UBERON:0000462;obsolete villus;0;0;UBERON:0001893
UBERON:0000470;obsolete cell part;0;0;UBERON:0000475
UBERON:0000472;simple organ;0;0;UBERON:0000479
UBERON:0000485;simple columnar epithelium;0;0;UBERON:0001217
UBERON:0000488;atypical epithelium;0;0;"UBERON doesn't have a specific ID for ""atypical epithelium""."
UBERON:0000491;solid compound organ;0;0;UBERON:0010314
UBERON:0000642;suspensory ligament of duodenum;0;0;UBERON:0002398
UBERON:0000711;splenius capitis;0;0;UBERON:0003464
UBERON:0000913;interstitial fluid;0;0;UBERON:0001981
UBERON:0000914;organismal segment;0;0;UBERON:0000475
UBERON:0000915;thoracic segment of trunk;0;0;UBERON:0000915
UBERON:0000917;obsolete abdominal segment;0;0;UBERON:0000916
UBERON:0000918;obsolete yolk;0;0;UBERON:0001049
UBERON:0000919;obsolete lipid droplet;0;0;UBERON:0009857
UBERON:0000921;obsolete pronucleus;0;0;UBERON:0000346
UBERON:0000927;mesectoderm;0;0;UBERON:0003064
UBERON:0000928;obsolete embryonic segment;0;0;UBERON:0000920
UBERON:0000929;pharyngeal branch of vagus nerve;0;0;UBERON:0006631
UBERON:0000930;stomodeum;0;0;UBERON:0001044
UBERON:0000931;proctodeum;0;0;UBERON:0001045
UBERON:0000932;obsolete ventral longitudinal muscle;0;0;UBERON:0001631
UBERON:0000933;chordate pharyngeal muscle;0;0;UBERON:0004142
UBERON:0000937;obsolete proneural cluster;0;0;"There is no UBERON ID for ""obsolete proneural cluster"" because it is an obsolete term and is no longer used or recognized in the UBERON ontology."
UBERON:0000942;frontal nerve (branch of ophthalmic);0;0;UBERON:0001884
UBERON:0000943;obsolete labial sensillum;0;0;UBERON:6001728
UBERON:0000944;obsolete dorsal branch;0;0;"There is no UBERON ID for ""obsolete dorsal branch"" because it is an obsolete term and is no longer used or recognized in the UBERON ontology."
UBERON:0000951;rotator muscle of the vertebral column;0;0;UBERON:0003401
UBERON:0000952;obsolete adductor muscle;0;0;UBERON:0001632
UBERON:0000953;obsolete visceral muscle;0;0;UBERON:0001723
UBERON:6005070;obsolete visceral muscle;0;0;UBERON:0001723
UBERON:0000954;obsolete intestine muscle;0;0;UBERON:0001114
UBERON:0000960;obsolete pharyngeal nerve;0;0;"There is no UBERON ID for ""obsolete pharyngeal nerve"" because it is not a recognized term in the UBERON ontology."
UBERON:0000961;thoracic ganglion;0;0;UBERON:0002421
UBERON:0000962;nerve of cervical vertebra;0;0;"UBERON doesn't have a specific ID for the ""nerve of cervical vertebra""."
UBERON:0000963;head sensillum;0;0;UBERON:6001726
UBERON:0000967;obsolete adult thoracic sensillum;0;0;"There is no UBERON ID for ""obsolete adult thoracic sensillum"" because the term is obsolete."
UBERON:0000968;obsolete adult abdominal sensillum;0;0;UBERON:6001728
UBERON:0000969;obsolete joint connecting hardened body parts;0;0;"There is no UBERON ID for the label ""obsolete joint connecting hardened body parts"" because this term is not recognized or used in the Uberon ontology."
UBERON:0000973;obsolete labrum;0;0;UBERON:6001728
UBERON:0000983;metatarsus region;0;0;UBERON:0001441
UBERON:0000987;haltere;0;0;UBERON:6001726
UBERON:0000994;spermathecum;0;0;UBERON:0001045
UBERON:0001006;obsolete spiracle;0;0;UBERON:6001728
UBERON:0001010;diaphysis of ulna;0;0;UBERON:0003509
UBERON:0001014;obsolete fat body;0;0;UBERON:0000208
UBERON:0001019;nerve fasciculus;0;0;UBERON:0007606
UBERON:0001020;nervous system commissure;0;0;UBERON:0008063
UBERON:0001022;obsolete cell body;0;0;"There is no UBERON ID for ""obsolete cell body"" because it is not a recognized term in the UBERON ontology."
UBERON:0001023;obsolete dendrite;0;0;"There is no UBERON ID for ""obsolete dendrite"" because it is not a recognized term in the UBERON ontology."
UBERON:0001024;obsolete neurite;0;0;UBERON:6001277
UBERON:0001025;obsolete synapse;0;0;UBERON:0005200
UBERON:0035344;obsolete synapse;0;0;UBERON:0005200
UBERON:0001026;obsolete motor nerve;0;0;UBERON:0001108
UBERON:0001028;diaphysis of radius;0;0;UBERON:0003414
UBERON:0001029;obsolete neuromuscular junction;0;0;UBERON:6002088
UBERON:0001030;obsolete synaptic ribbon;0;0;UBERON:0002162
UBERON:0001031;sheath of Schwann;0;0;UBERON:0009803
UBERON:0001034;obsolete photoreceptor;0;0;"There is no UBERON ID for ""obsolete photoreceptor"" because the term is obsolete and not used in the current version of the ontology."
UBERON:0001035;dento-alveolar joint;0;0;UBERON:0001726
UBERON:0001037;strand of hair;0;0;UBERON:0001037
UBERON:0001047;neural glomerulus;0;0;UBERON:0002135
UBERON:0001050;obsolete atrium;0;0;UBERON:0003128
UBERON:0001053;arthropod neurohemal organ;0;0;UBERON:6001728
UBERON:0001055;obsolete ureter;0;0;UBERON:0000056
UBERON:0001056;corpus cardiacum;0;0;UBERON:0001044
UBERON:0001057;corpus allatum;0;0;UBERON:0001044
UBERON:0001058;mushroom body;0;0;UBERON:0000953
UBERON:0001059;pars intercerebralis;0;0;UBERON:6001726
UBERON:0001064;ventral pancreatic duct;0;0;UBERON:0001274
UBERON:0001065;parotid main excretory duct;0;0;UBERON:0001739
UBERON:0001069;head of pancreas;0;0;UBERON:0001159
UBERON:0001071;superficial cervical artery;0;0;UBERON:0001234
UBERON:0001072;posterior vena cava;0;0;UBERON:0002169
UBERON:0001076;neural spine;0;0;UBERON:0004594
UBERON:0001077;transverse process of vertebra;0;0;UBERON:0002411
UBERON:0001079;prezygapophysis;0;0;UBERON:0004474
UBERON:0001081;endocardium of ventricle;0;0;UBERON:0008831
UBERON:0001082;epicardium of ventricle;0;0;UBERON:0002084
UBERON:0001083;myocardium of ventricle;0;0;UBERON:0002084
UBERON:0001084;skin of head;0;0;UBERON:0003126
UBERON:0001085;skin of trunk;0;0;UBERON:0002093
UBERON:0001086;obsolete articular cartilage;0;0;UBERON:0003682
UBERON:0001087;pleural fluid;0;0;UBERON:0001081
UBERON:0001091;calcareous tooth;0;0;UBERON:0001758
UBERON:0001092;vertebral bone 1;0;0;UBERON:0001444
UBERON:0001093;vertebral bone 2;0;0;UBERON:0002514
UBERON:0001094;sacral vertebra;0;0;UBERON:0001136
UBERON:0001095;caudal vertebra;0;0;UBERON:0001441
UBERON:0001096;wall of esophagus;0;0;UBERON:0004649
UBERON:0001098;incisor tooth;0;0;UBERON:0001730
UBERON:0001099;subcostal vein;0;0;UBERON:0002168
UBERON:0001102;cartilage of main bronchus;0;0;UBERON:0003295
UBERON:0001104;anterior jugular vein;0;0;UBERON:0001234
UBERON:0001106;cephalic vein;0;0;UBERON:0001234
UBERON:0001113;lobe of liver;0;0;UBERON:0002101
UBERON:0001116;quadrate lobe of liver;0;0;UBERON:0005021
UBERON:0001117;caudate lobe of liver;0;0;UBERON:0004173
UBERON:0001118;lobe of thyroid gland;0;0;UBERON:0002046
UBERON:0001119;right lobe of thyroid gland;0;0;UBERON:0002046
UBERON:0001120;left lobe of thyroid gland;0;0;UBERON:0002046
UBERON:0001122;scalenus medius;0;0;UBERON:0002081
UBERON:0001126;serratus dorsalis superior muscle;0;0;UBERON:0003466
UBERON:0001127;serratus dorsalis inferior muscle;0;0;UBERON:0004773
UBERON:0001138;superior mesenteric vein;0;0;UBERON:0001237
UBERON:0001140;renal vein;0;0;UBERON:0002044
UBERON:0001141;right renal vein;0;0;UBERON:0002040
UBERON:0001142;left renal vein;0;0;UBERON:0002040
UBERON:0001143;hepatic vein;0;0;UBERON:0002048
UBERON:0001144;testicular vein;0;0;UBERON:0001231
UBERON:0001145;ovarian vein;0;0;UBERON:0001298
UBERON:0001151;tail of pancreas;0;0;UBERON:0001159
UBERON:0001163;lesser curvature of stomach;0;0;UBERON:0001162
UBERON:0001167;wall of stomach;0;0;UBERON:0001164
UBERON:0001168;wall of small intestine;0;0;UBERON:0004648
UBERON:0001169;wall of large intestine;0;0;UBERON:0000059
UBERON:0001170;mesentery of small intestine;0;0;UBERON:0001153
UBERON:0001171;portal lobule;0;0;UBERON:0004648
UBERON:0001172;hepatic acinus;0;0;UBERON:0004648
UBERON:0001173;biliary tree;0;0;UBERON:0002461
UBERON:0001176;right hepatic duct;0;0;UBERON:0001274
UBERON:0001177;left hepatic duct;0;0;UBERON:0001274
UBERON:0001178;visceral peritoneum;0;0;UBERON:0002049
UBERON:0001180;superior recess of lesser sac;0;0;UBERON:0001232
UBERON:0001181;inferior recess of lesser sac;0;0;UBERON:0001232
UBERON:0001185;right renal artery;0;0;UBERON:0001226
UBERON:0001186;left renal artery;0;0;UBERON:0001298
UBERON:0001188;right testicular artery;0;0;UBERON:0001231
UBERON:0001189;left testicular artery;0;0;UBERON:0001236
UBERON:0001193;hepatic artery;0;0;UBERON:0001985
UBERON:0001195;inferior pancreaticoduodenal artery;0;0;UBERON:0003662
UBERON:0001200;submucosa of stomach;0;0;UBERON:0002198
UBERON:0001201;serosa of stomach;0;0;UBERON:0001239
UBERON:0001202;pyloric sphincter;0;0;UBERON:0001142
UBERON:0001203;muscularis mucosae of stomach;0;0;UBERON:0002199
UBERON:0001205;submucosa of small intestine;0;0;UBERON:0001896
UBERON:0001206;serosa of small intestine;0;0;UBERON:0002194
UBERON:0001208;submucosa of large intestine;0;0;UBERON:0001225
UBERON:0001209;serosa of large intestine;0;0;UBERON:0002196
UBERON:0001210;muscularis mucosae of small intestine;0;0;UBERON:0002199
UBERON:0001214;pancreatic tributary of splenic vein;0;0;UBERON:0008966
UBERON:0001216;jejunal vein;0;0;UBERON:0002139
UBERON:0001217;ileal vein;0;0;UBERON:0002139
UBERON:0001218;middle colic vein;0;0;UBERON:0002181
UBERON:0001219;ileocolic vein;0;0;UBERON:0002042
UBERON:0001221;transversus abdominis muscle;0;0;UBERON:0002358
UBERON:0001237;paraaortic body;0;0;UBERON:0002046
UBERON:0001238;lamina propria of small intestine;0;0;UBERON:0001236
UBERON:0001239;muscularis mucosae of large intestine;0;0;UBERON:0002199
UBERON:0001240;muscularis mucosae of intestine;0;0;UBERON:0002196
UBERON:0001241;crypt of Lieberkuhn of small intestine;0;0;UBERON:0002114
UBERON:0001243;serosa of intestine;0;0;UBERON:0002194
UBERON:0001244;internal anal sphincter;0;0;UBERON:0001159
UBERON:0001246;interlobular bile duct;0;0;UBERON:0001274
UBERON:0001252;adventitia of ureter;0;0;UBERON:0001256
UBERON:0001253;lamina propria of ureter;0;0;UBERON:0001258
UBERON:0001254;urothelium of ureter;0;0;UBERON:0001258
UBERON:0001258;neck of urinary bladder;0;0;UBERON:0001258
UBERON:0001259;mucosa of urinary bladder;0;0;UBERON:0001255
UBERON:0001261;lamina propria of urinary bladder;0;0;UBERON:0001258
UBERON:0001262;wall of intestine;0;0;UBERON:0000160
UBERON:0001268;peritoneal fluid;0;0;UBERON:0001085
UBERON:0001270;bony pelvis;0;0;UBERON:0001277
UBERON:0001276;epithelium of stomach;0;0;UBERON:0001164
UBERON:0001279;portal triad;0;0;UBERON:0001274
UBERON:0001286;Bowman's space;0;0;UBERON:0001228
UBERON:0001293;outer medulla of kidney;0;0;UBERON:0000363
UBERON:0001294;inner medulla of kidney;0;0;UBERON:0000362
UBERON:0001297;serosa of uterus;0;0;UBERON:0001295
UBERON:0001306;cumulus oophorus;0;0;UBERON:0000992
UBERON:0001307;capsule of ovary;0;0;UBERON:0001304
UBERON:0001309;internal iliac artery;0;0;UBERON:0001234
UBERON:0001312;superior vesical artery;0;0;UBERON:0003663
UBERON:0001313;iliolumbar artery;0;0;UBERON:0003662
UBERON:0001315;superior gluteal artery;0;0;UBERON:0003660
UBERON:0001317;internal iliac vein;0;0;UBERON:0003663
UBERON:0001318;inferior vesical vein;0;0;UBERON:0002132
UBERON:0001319;vaginal vein;0;0;UBERON:0005172
UBERON:0001321;obturator vein;0;0;UBERON:0003668
UBERON:0001324;common fibular nerve;0;0;UBERON:0004351
UBERON:0001325;muscle of pelvis;0;0;UBERON:0002378
UBERON:0001327;coccygeus muscle;0;0;UBERON:0001596
UBERON:0001328;lobe of prostate;0;0;UBERON:0002367
UBERON:0001331;skin of penis;0;0;UBERON:0002460
UBERON:0001333;male urethra;0;0;UBERON:0000057
UBERON:0001336;membranous urethra of male or female;0;0;UBERON:0005301
UBERON:0001337;spongiose part of urethra;0;0;UBERON:0004496
UBERON:0001341;lesser sac;0;0;UBERON:0001231
UBERON:0001342;mesovarium;0;0;UBERON:0001259
UBERON:0001344;epithelium of vagina;0;0;UBERON:0001159
UBERON:0001345;obsolete fornix;0;0;UBERON:0002312
UBERON:0001346;vaginal hymen;0;0;UBERON:0000060
UBERON:0001349;externally connecting tube lumen;0;0;UBERON:0004358
UBERON:0001351;lacrimal sac;0;0;UBERON:0001824
UBERON:0001355;deep femoral artery;0;0;UBERON:0001999
UBERON:0001356;medial circumflex femoral artery;0;0;UBERON:0003662
UBERON:0001360;deep circumflex iliac vein;0;0;UBERON:0003662
UBERON:0001362;perineal vein;0;0;UBERON:0007083
UBERON:0001364;obsolete circumpennate;0;0;"There is no UBERON ID for the label ""obsolete circumpennate"" because it is either not a recognized anatomical term or it has been deprecated."
UBERON:0001366;parietal peritoneum;0;0;UBERON:0001157
UBERON:0001381;semimembranosus muscle;0;0;UBERON:0002814
UBERON:0001390;sural artery;0;0;UBERON:0003664
UBERON:0001395;thoraco-acromial artery;0;0;UBERON:0003664
UBERON:0001396;lateral thoracic artery;0;0;UBERON:0003663
UBERON:0001397;subscapular artery;0;0;UBERON:0003664
UBERON:0001399;deep brachial artery;0;0;UBERON:0003668
UBERON:0001400;iliocostalis thoracis muscle;0;0;UBERON:0002129
UBERON:0001402;longissimus cervicis muscle;0;0;UBERON:0001592
UBERON:0001403;longissimus capitis;0;0;UBERON:0003463
UBERON:0001405;spinalis thoracis muscle;0;0;UBERON:0002126
UBERON:0001407;semispinalis thoracis;0;0;UBERON:0003646
UBERON:0001408;semispinalis cervicis;0;0;UBERON:0004472
UBERON:0001409;semispinalis capitis;0;0;UBERON:0003464
UBERON:0001410;common palmar digital artery;0;0;UBERON:0003646
UBERON:0001412;common palmar digital vein;0;0;UBERON:0002161
UBERON:0001413;brachial vein;0;0;UBERON:0001638
UBERON:0001415;skin of pelvis;0;0;UBERON:0004451
UBERON:0001416;skin of abdomen;0;0;UBERON:0002199
UBERON:0001417;skin of neck;0;0;UBERON:0000313
UBERON:0001418;skin of thorax;0;0;UBERON:0002174
UBERON:0001421;pectoral girdle region;0;0;UBERON:0001709
UBERON:0001422;facial lymphatic vessel;0;0;UBERON:0002162
UBERON:0001425;pectoral lymphatic vessel;0;0;UBERON:0002464
UBERON:0001426;jugular lymphatic vessel;0;0;UBERON:0002168
UBERON:0001427;radiale;0;0;UBERON:0001420
UBERON:0001428;intermedium;0;0;UBERON:0002420
UBERON:0001430;distal carpal bone 1;0;0;UBERON:0001443
UBERON:0001431;distal carpal bone 2;0;0;UBERON:0001442
UBERON:0001432;distal carpal bone 3;0;0;UBERON:0001442
UBERON:0001433;distal carpal bone 4;0;0;UBERON:0001442
UBERON:0001436;phalanx of manus;0;0;UBERON:0001447
UBERON:0001439;compact bone tissue;0;0;UBERON:0002481
UBERON:0001440;forelimb skeleton;0;0;UBERON:0001441
UBERON:0001441;hindlimb skeleton;0;0;UBERON:0001441
UBERON:0001442;skeleton of manus;0;0;UBERON:0001441
UBERON:0001444;subdivision of head;0;0;UBERON:0002614
UBERON:0001445;skeleton of pes;0;0;UBERON:0001441
UBERON:0001447;tarsal bone;0;0;UBERON:0001441
UBERON:0001451;navicular bone of pes;0;0;UBERON:0001441
UBERON:0001452;distal tarsal bone 1;0;0;UBERON:0004745
UBERON:0001453;distal tarsal bone 2;0;0;UBERON:0004741
UBERON:0001454;distal tarsal bone 3;0;0;UBERON:0004741
UBERON:0001457;skin of eyelid;0;0;UBERON:0003614
UBERON:0001458;skin of lip;0;0;UBERON:0001590
UBERON:0001463;manual digit 1;0;0;UBERON:0009548
UBERON:0001466;pedal digit;0;0;UBERON:0001446
UBERON:0001468;intervertebral joint;0;0;UBERON:0000982
UBERON:0001472;vaginal venous plexus;0;0;UBERON:0004897
UBERON:0001475;obsolete ligament;0;0;"There is no UBERON ID for ""obsolete ligament"" because it is not a recognized term in the UBERON ontology."
UBERON:0001479;sesamoid bone;0;0;UBERON:0001474
UBERON:0001480;proximal carpal bone;0;0;UBERON:0001443
UBERON:0001481;distal carpal bone;0;0;UBERON:0001441
UBERON:0001482;muscle of shoulder;0;0;UBERON:0002204
UBERON:0001483;skin of shoulder;0;0;UBERON:0011133
UBERON:0001487;pes joint;0;0;UBERON:0001441
UBERON:0001489;manus joint;0;0;UBERON:0001441
UBERON:0001495;pectoral muscle;0;0;UBERON:0001494
UBERON:0001497;muscle of pelvic girdle;0;0;UBERON:0002378
UBERON:0001500;muscle of manus;0;0;UBERON:0001441
UBERON:0001501;lumbrical muscle of manus;0;0;UBERON:0002398
UBERON:0001502;interosseous muscle of manus;0;0;UBERON:0001133
UBERON:0001503;dorsal interosseous of manus;0;0;UBERON:0009871
UBERON:0001504;lumbrical muscle of pes;0;0;UBERON:0003569
UBERON:0001508;arch of aorta;0;0;UBERON:0002345
UBERON:0001510;skin of knee;0;0;UBERON:0007543
UBERON:0001511;skin of leg;0;0;UBERON:0002199
UBERON:0001512;skin of ankle;0;0;UBERON:0005311
UBERON:0001513;skin of pes;0;0;UBERON:0003403
UBERON:0001514;descending aorta;0;0;UBERON:0002049
UBERON:0001517;skin of elbow;0;0;UBERON:0005390
UBERON:0001518;skin of wrist;0;0;UBERON:0004388
UBERON:0001522;flexor carpi ulnaris muscle;0;0;UBERON:0001462
UBERON:0001528;radio-ulnar joint;0;0;UBERON:0001422
UBERON:0001530;common carotid artery plus branches;0;0;UBERON:0002168
UBERON:0001531;right common carotid artery plus branches;0;0;UBERON:0002162
UBERON:0001534;right subclavian artery;0;0;UBERON:0003653
UBERON:0001536;left common carotid artery plus branches;0;0;UBERON:0002169
UBERON:0001538;posterior tibial artery;0;0;UBERON:0003664
UBERON:0001539;dorsalis pedis artery;0;0;UBERON:0001729
UBERON:0001540;peroneal artery;0;0;UBERON:0003664
UBERON:0001544;popliteal vein;0;0;UBERON:0001759
UBERON:0001546;posterior tibial vein;0;0;UBERON:0003663
UBERON:0001548;lateral marginal vein;0;0;UBERON:0002168
UBERON:0001549;dorsal metatarsal vein;0;0;UBERON:0003459
UBERON:0001550;medial marginal vein;0;0;UBERON:0002169
UBERON:0001551;vein of hindlimb zeugopod;0;0;UBERON:0007650
UBERON:0001552;kidney arcuate artery;0;0;UBERON:0001224
UBERON:0001553;medial tarsal artery;0;0;UBERON:0005561
UBERON:0001554;skin of hip;0;0;UBERON:0004459
UBERON:0001559;obsolete head of organ;0;0;UBERON:0000104
UBERON:0001560;neck of organ;0;0;UBERON:0000064
UBERON:0001563;longus capitis muscle;0;0;UBERON:0001598
UBERON:0001568;muscle of larynx;0;0;UBERON:0006560
UBERON:0001569;constrictor muscle of pharynx;0;0;UBERON:0003682
UBERON:0001575;extrinsic muscle of tongue;0;0;UBERON:0003682
UBERON:0001576;intrinsic muscle of tongue;0;0;UBERON:0001724
UBERON:0001577;facial muscle;0;0;UBERON:0004140
UBERON:0001583;extrinsic auricular muscle;0;0;UBERON:0001741
UBERON:0001584;left subclavian artery;0;0;UBERON:0003653
UBERON:0001585;anterior vena cava;0;0;UBERON:0002147
UBERON:0001590;pericardiacophrenic vein;0;0;UBERON:0006631
UBERON:0001591;thymic vein;0;0;UBERON:0006631
UBERON:0001592;bronchial vein;0;0;UBERON:0002042
UBERON:0001595;auricular muscle;0;0;UBERON:0001739
UBERON:0001596;intrinsic auricular muscle;0;0;UBERON:0001741
UBERON:0001601;extra-ocular muscle;0;0;UBERON:0003688
UBERON:0001605;ciliary muscle;0;0;UBERON:0002128
UBERON:0001606;muscle of iris;0;0;UBERON:0002122
UBERON:0001609;isthmus of thyroid gland;0;0;UBERON:0002046
UBERON:0001611;sublingual artery;0;0;UBERON:0006639
UBERON:0001612;facial artery;0;0;UBERON:0001323
UBERON:0001613;occipital artery;0;0;UBERON:0003664
UBERON:0001615;transverse facial artery;0;0;UBERON:0006631
UBERON:0001617;mental artery;0;0;UBERON:0006571
UBERON:0001622;lacrimal artery;0;0;UBERON:0002139
UBERON:0001623;dorsal nasal artery;0;0;UBERON:0003662
UBERON:0001631;thoracic duct;0;0;UBERON:0002464
UBERON:0001632;temporal artery;0;0;UBERON:0003659
UBERON:0001634;mesencephalic artery;0;0;UBERON:0003666
UBERON:0001635;superior cerebellar artery;0;0;UBERON:0002138
UBERON:0001654;supraorbital vein;0;0;UBERON:0006579
UBERON:0001655;submental vein;0;0;UBERON:0002168
UBERON:0001656;retromandibular vein;0;0;UBERON:0003668
UBERON:0001657;superficial temporal vein;0;0;UBERON:0001234
UBERON:0001658;middle temporal vein;0;0;UBERON:0006641
UBERON:0001659;transverse facial vein;0;0;UBERON:0002162
UBERON:0001660;maxillary vein;0;0;UBERON:0002169
UBERON:0001661;deep temporal vein;0;0;UBERON:0003668
UBERON:0001662;anterior auricular vein;0;0;UBERON:0006641
UBERON:0001663;cerebral vein;0;0;UBERON:0002138
UBERON:0001664;inferior cerebral vein;0;0;UBERON:0002139
UBERON:0001668;cerebellar vein;0;0;UBERON:0002138
UBERON:0001669;superior cerebellar vein;0;0;UBERON:0006892
